,Source,Target,Weight
11293,LensaAISelfieGenerator, photos,1
11292,LensaAISelfieGenerator, StableDiffusion,1
11291,LensaAISelfieGenerator, SelfieGenerator,1
11249,GooodAI, AI,1
11244,GenshinImpact, ExploreTeyvat,1
12943,stablediffusion, colour,1
11245,GenshinImpact, RaidenShogun,1
10265, waifudiffusion, stableDiffusionWaifu,1
10264, waifudiffusion, prettywoman,1
10263, waifudiffusion, oppai,1
11246,GenshinImpact, ThePerfectWarrior,1
11247,GenshinImpact, iA,1
12944,stablediffusion, comicseries,1
11250,GooodAI, BNBChainNFTs,1
11243,GenshinImpact, AdventurerLife,1
11251,GooodAI, OpenAI,1
11252,GooodAI, stablediffusion,1
11253,HolaraAI, AIArtボディスーツ部,1
11254,HolaraAI, AIイラスト好きさんと繋がりたい,1
11256,HolaraAI, Holara,1
10259, waifudiffusion, midjourneyAi,1
10258, waifudiffusion, midjourney,1
11257,HolaraAI, StableDiffusionKawaii,1
11258,HolaraAI, TheBoobaOfAI,1
12942,stablediffusion, cinematic,1
11242,GenshinImpact, AIart,1
11260,HolaraAI, stableDifusion,1
11225,Fluttershy, StableDiffusion,1
8601, panther, aianimation,1
11218,FantasyAI, ai,1
11219,FantasyAI, aiart,1
11220,FantasyAI, aiartwork,1
12939,stablediffusion, chewbacca,1
11221,FantasyAI, midjourney,1
11222,FantasyAI, stablediffusion,1
11223,FlashFiction, AI,1
11224,FlashFiction, StableDiffusion,1
11226,Fluttershy, mlp,1
12941,stablediffusion, chillout,1
11227,Friday13th, AI,1
12940,stablediffusion, chewbaccaart,1
11228,Friday13th, NightCafe,1
11229,Friday13th, stablediffusion,1
11230,GPT, elixir,1
11231,GPT, stablediffusion,1
11232,GenAI, AIart,1
11233,GenAI, StableDiffusion,1
10270, waifudiffusion, お尻,1
11259,HolaraAI, holara,1
11262,HolaraAI, waifu,1
12949,stablediffusion, crooked,1
10231, waifudiffusion, AI,1
10240, waifudiffusion, NovelAl,1
11277,Lalisa, l4lisa,1
11278,Lalisa, stablediffusion,1
10237, waifudiffusion, AiArtSociety,1
10236, waifudiffusion, AIイラストメーカー,1
11279,LaraCroft, deviantart,1
11280,LaraCroft, digitalart,1
10234, waifudiffusion, AIcommunity,1
11281,LaraCroft, digitalartwork,1
11282,LaraCroft, gaming,1
10241, waifudiffusion, ai,1
11283,LaraCroft, stablediffusion,1
11284,LaraCroft, stablediffusionart,1
11285,LaraCroft, tombraider,1
11286,LensaAISelfieGenerator, ArtificialIntelligence,1
11287,LensaAISelfieGenerator, LensaAI,1
11288,LensaAISelfieGenerator, MagicAvatars,1
11289,LensaAISelfieGenerator, PesalaBandara,1
11290,LensaAISelfieGenerator, PrismaLab,1
10224, waifu, starwars,1
12948,stablediffusion, creditcard,1
11276,Lalisa, huggingface,1
10255, waifudiffusion, intent,1
11268,InteractionAIChallenge, oppai,1
11263,InteractionAIChallenge, AIart,1
12946,stablediffusion, conservation,1
11264,InteractionAIChallenge, AIイラスト,1
11265,InteractionAIChallenge, NovelAI,1
11266,InteractionAIChallenge, art,1
12947,stablediffusion, coolstuff,1
11267,InteractionAIChallenge, digitalart,1
10253, waifudiffusion, eveninggown,1
10252, waifudiffusion, digitalart,1
11269,InteractionAIChallenge, stablediffusion,1
10242, waifudiffusion, aiart,1
11270,InteractionAIChallenge, waifudiffusion,1
10248, waifudiffusion, anything_v3,1
11271,InvokeAI, stablediffusion,1
11272,LLM, stablediffusion,1
11273,Lalisa, AIart,1
11274,Lalisa, BLACKPINKXCoachella,1
11275,Lalisa, ai,1
12767,secretgarden, AIart,1
12766,secretgarden, AI,1
11057,ChatGPT, ArtificialIntelligence,1
11055,Caturday, stablediffusion,1
11331,NieRAutomata, AIイラスト,1
10709,AIArtwork, instantArt,1
10680,AIArt, ArtificialIntelligence,1
10679,AIArt, Art,1
10678,AIArt, AIanimation,1
10677,AIArt, AI,1
10675,AI, unique,1
10673,AI, tech,1
10672,AI, tattoo,1
10884,AMD, docker,1
12817,stablediffusion, AbyssOrangeMix,1
10667,AI, stableDiffusionWaifu,1
10665,AI, runway,1
10664,AI, retweet,1
10662,AI, naughty,1
10660,AI, machineLearning,1
10655,AI, evil,1
10653,AI, design,1
10652,AI, dark,1
10885,AMD, stablediffusion,1
10886,AWS, SageMaker,1
10887,AWS, ai,1
10888,AWS, stablediffusion,1
10883,AMD, ROCm,1
12818,stablediffusion, AiArt,1
10683,AIArt, NFT,1
10698,AIArtwork, AIArtworks,1
10707,AIArtwork, digitalart,1
10706,AIArtwork, aiartcommunity,1
10705,AIArtwork, aiart,1
10704,AIArtwork, StableDiffusion2,1
10703,AIArtwork, StableDiffusion,1
10702,AIArtwork, GenerativeAI,1
10701,AIArtwork, AiOG,1
10700,AIArtwork, AiArtSociety,1
10699,AIArtwork, AIIA,1
10876,AIイラスト, erosauce,1
10684,AIArt, NFTArt,1
10877,AIイラスト, oppaisauce,1
10696,AIArt, stableDiffusion,1
10695,AIArt, hasdx,1
10694,AIArt, gpt2,1
10878,AIイラスト, pineapplepizza,1
10879,AIイラスト, pizzadelivery,1
10691,AIArt, animation,1
10686,AIArt, NFTartists,1
10685,AIArt, NFTCommmunity,1
12816,stablediffusion, AIイラストメーカー,1
10649,AI, customtshirt,1
10891,AiArt, AbyssOrangeMix,1
10938,AiLust, surrealart,1
10610,AI, Mage,1
10609,AI, MachineLearning,1
12799,solarpunk, synthography,1
10607,AI, Lexica,1
10606,AI, HelloKittyandFriends,1
10604,AI, Google,1
10603,AI, GPT3,1
10602,AI, GPT,1
10601,AI, Fairy,1
10943,Aiart, AIcommunity,1
10935,AiLust, stableDifusion,1
10946,Aiart, StableDiffusion,1
10950,Aiart, automatic1111,1
10951,Aiart, intent,1
10955,Aiart, oppai,1
10597,AI, DataScience,1
10596,AI, DallE,1
10595,AI, DALLE2,1
10593,AI, ConversationalAI,1
10590,AI, CDOTrends,1
10611,AI, Microsoft,1
10616,AI, NLG,1
10647,AI, conceptart,1
10924,AiLust, Mage,1
10645,AI, automatic1111,1
10641,AI, artificialIntelligence,1
10908,AiArtwork, StarbeamOne,1
10637,AI, animegirl,1
10915,AiLust, AIArtボディスーツ部,1
10920,AiLust, AnimeArt,1
10636,AI, anime,1
10922,AiLust, Fortune,1
10923,AiLust, HolaraAI,1
10925,AiLust, Magic,1
10617,AI, NLProc,1
12803,stablediffusion, 4kUltrashark,1
10631,AI, Vtuber,1
10629,AI, TTS,1
10931,AiLust, darkart,1
10627,AI, Spacecraft,1
10626,AI, SecretGarden,1
10622,AI, OpenJourney,1
10621,AI, NightCafe,1
10618,AI, NLU,1
10708,AIArtwork, generativeart,1
10710,AIArtwork, rtitbot,1
11054,Caturday, cuteanimals,1
10712,AIArtwork, stablediffusionart,1
10811,AIart, goodmorning,1
10812,AIart, lawsuit,1
12839,stablediffusion, FrontEnd,1
10814,AIart, midjourneyAi,1
10816,AIart, nijijourney,1
10767,AIart, AIcommunity,1
10766,AIart, AIartwork,1
10817,AIart, nvidia,1
10818,AIart, oppai,1
10819,AIart, progmetal,1
10820,AIart, rabbits,1
12852,stablediffusion, OpenAI,1
10825,AIart, waifu,1
10827,AIart, お尻,1
10828,AIart, アニメガール,1
10762,AIart, AIIA,1
10829,AIartists, 3D,1
10830,AIartists, NovelAI,1
10831,AIartists, NovelAIDiffusion,1
10833,AIjanNew, AIArtwork,1
10757,AIPhotography, stablediffusion,1
10808,AIart, depth2img,1
12850,stablediffusion, NovelAl,1
10806,AIart, cuteart,1
10775,AIart, Cirno,1
10793,AIart, animals,1
10794,AIart, anime,1
12842,stablediffusion, Link,1
10795,AIart, animegirl,1
10796,AIart, animegirls,1
10783,AIart, ProgressiveMetal,1
10780,AIart, NeRF,1
10777,AIart, HappyFriday,1
10800,AIart, automatic1111,1
10801,AIart, bikinitop,1
10805,AIart, cute,1
10802,AIart, bunnygirl,1
10803,AIart, coffee,1
12843,stablediffusion, Memes,1
10804,AIart, coffeebreak,1
12844,stablediffusion, MichaelRodion,1
12845,stablediffusion, NFT,1
12846,stablediffusion, NFTartist,1
12847,stablediffusion, NFTsales,1
12848,stablediffusion, NovelAI,1
10756,AIPhotography, aiportraits,1
10755,AIPhotography, SorcererMix,1
10835,AIjanNew, aiart,1
10870,AIイラスト, animeinsta,1
12830,stablediffusion, ChatGPT,1
10722,AIArtworks, Stablediffusion,1
12829,stablediffusion, CLIPSTUDIOPAINT,1
12859,stablediffusion, Satwer,1
10721,AIArtworks, NYC,1
10866,AIイラスト, anime,1
10867,AIイラスト, anime4life,1
10868,AIイラスト, animefreak,1
10869,AIイラスト, animegirl,1
10871,AIイラスト, animelife,1
10723,AIArtworks, Weather,1
12828,stablediffusion, BigD3Blend,1
10872,AIイラスト, animepics,1
10873,AIイラスト, animepictures,1
12827,stablediffusion, Artificial_Intelligence,1
12826,stablediffusion, ArtificialIntelligence,1
12861,stablediffusion, StableDiffusion,1
12824,stablediffusion, Anythingv3,1
12823,stablediffusion, Anime,1
10713,AIArtwork, starryaifeatured,1
12831,stablediffusion, Chatgpt,1
12858,stablediffusion, SURREALISM,1
12836,stablediffusion, Dreambooth,1
12833,stablediffusion, ClimateCrisis,1
10842,AIイラスト, AIProgressionChallenge,1
12835,stablediffusion, DreamStudio,1
10844,AIイラスト, AIartists,1
10845,AIイラスト, AIartwork,1
10746,AIIA, LimitedEdition,1
10745,AIIA, EthereumNFTs,1
10744,AIIA, AIart,1
10743,AIArtworks, storms,1
10737,AIArtworks, nomadsculpt,1
10853,AIイラスト, Art,1
12857,stablediffusion, SDBishounen,1
10735,AIArtworks, midjourney,1
10854,AIイラスト, DiscoElysium,1
12832,stablediffusion, Circus,1
10855,AIイラスト, HolaraAI,1
12856,stablediffusion, RodionSeries,1
10731,AIArtworks, clouds,1
10728,AIArtworks, aigenerated,1
10727,AIArtworks, aiartwork,1
10726,AIArtworks, aiartist,1
10589,AI, BigData,1
10588,AI, Azure,1
10587,AI, ArtificialIntelligence,1
10585,AI, Android,1
11031,ArtificialIntelligence, StableDiffusion,1
11032,ArtificialIntelligence, graphicdesign,1
11033,ArtificialIntelligence, stablediffusion,1
11034,BLACKPINK, ai,1
11035,BLACKPINK, aiart,1
11036,BLACKPINK, civitai,1
11037,BLACKPINK, l4lisa,1
11038,BLACKPINK, lalisa,1
10496, 少女, 青い目,1
10495, 少女, 雨,1
10494, 少女, 白髪,1
10493, 少女, おっぱい,1
10492, 女の子, 青い目,1
10491, 女の子, 雨,1
10490, 女の子, 落描き,1
10489, 女の子, 美少女,1
10488, 女の子, 美しい,1
10487, 女の子, 白髪,1
10486, 女の子, 少女,1
10485, 女の子, 人妻,1
10484, 女の子, カメオ,1
11030,ArtificialIntelligence, Copyright,1
11029,ArtificialIntelligence, ClassAction,1
11028,ArtificialIntelligence, ArtistsRights,1
10519, 文明開化, wing,1
11025,ArtificialInteligence, ai,1
11026,ArtificialInteligence, stablediffusion,1
10526, 浅上藤乃, 空の境界,1
10525, 浅上藤乃, karanokyoukai,1
10524, 浅上藤乃, asagamifujino,1
10523, 文明開化, 素人芸大爆発,1
10522, 文明開化, 個芸時代,1
10521, 文明開化, 一期一芸,1
10520, 文明開化, アドリブ人生,1
10518, 文明開化, stablediffusion,1
11027,ArtificialIntelligence, AI,1
10517, 文明開化, nonsense,1
10516, 文明開化, nft,1
10515, 文明開化, caricature,1
10514, 文明開化, aptAI,1
10513, 文明開化, aiart,1
10512, 文明開化, SpeculativeAI,1
10511, 文明開化, Ad,1
10510, 文明開化, AIまかせ,1
10509, 文明開化, AIvision,1
10483, 女の子, エプロン,1
10482, 女の子, おっぱい,1
10481, 初音ミク, イラスト,1
11046,CDOTrends, ChatGPT,1
10457, 一期一芸, stablediffusion,1
10456, 一期一芸, nonsense,1
10455, 一期一芸, nft,1
10454, 一期一芸, caricature,1
10453, 一期一芸, aptAI,1
10452, 一期一芸, aiart,1
10451, 一期一芸, SpeculativeAI,1
10450, 一期一芸, Ad,1
10449, 一期一芸, AIvision,1
11047,CDOTrends, DALLE2,1
10459, 一期一芸, アドリブ人生,1
10446, ワイフ, fantasy,1
11048,CDOTrends, StableDiffusion,1
11049,CDOTrends, research,1
10443, ワイフ, Oppai,1
10442, ワイフ, Booba,1
11050,CDOTrends, storyteller,1
11051,CDOTrends, tech,1
11052,Caturday, AIArtwork,1
11053,Caturday, AIart,1
10458, 一期一芸, wing,1
10460, 人妻, エプロン,1
11039,BLACKPINK, stablediffusion,1
10470, 個芸時代, stablediffusion,1
10479, 初音ミク, digitalart,1
11040,BNBChainNFTs, AI,1
10477, 初音ミク, anything_v3,1
11041,BNBChainNFTs, OpenAI,1
11042,BNBChainNFTs, stablediffusion,1
11043,Bloom, ChatGPT,1
10473, 個芸時代, 一期一芸,1
10472, 個芸時代, アドリブ人生,1
10471, 個芸時代, wing,1
10469, 個芸時代, nonsense,1
11045,CDOTrends, B2B,1
10468, 個芸時代, nft,1
10467, 個芸時代, caricature,1
10466, 個芸時代, aptAI,1
10465, 個芸時代, aiart,1
10464, 個芸時代, SpeculativeAI,1
10463, 個芸時代, Ad,1
11044,Bloom, StableDiffusion,1
10462, 個芸時代, AIvision,1
10461, 人妻, 落描き,1
12900,stablediffusion, aiphoto,1
11024,ArtificialInteligence, MachineLearning,1
12898,stablediffusion, ailovers,1
12868,stablediffusion, Victorian,1
12798,solarpunk, stablediffusion,1
10984,AnythingV3, FGO,1
10985,AnythingV3, StableDiffusion,1
10986,AnythingV3, asagamifujino,1
10562, 素人芸大爆発, アドリブ人生,1
10987,AnythingV3, karanokyoukai,1
12403,hair, AIArtBomb,1
10988,AnythingV3, 浅上藤乃,1
10989,AnythingV3, 空の境界,1
12870,stablediffusion, WakkiArt,1
10982,Anything3, NovelAI,1
10990,ArianaGrande, illustrator,1
12872,stablediffusion, WarhammerCommunity,1
12874,stablediffusion, ableton,1
12877,stablediffusion, aianimation,1
10561, 素人芸大爆発, wing,1
10560, 素人芸大爆発, stablediffusion,1
10559, 素人芸大爆発, nonsense,1
10558, 素人芸大爆発, nft,1
10557, 素人芸大爆発, caricature,1
10983,Anything3, stablediffusion,1
10981,Anything3, 1girl,1
10555, 素人芸大爆発, aiart,1
10575,AI, AIArtCommuity,1
10966,Alart, FF,1
10583,AI, Aliens,1
10967,Alart, HappyFriday,1
10582,AI, AlienInvasion,1
10581,AI, Aiart,1
10580,AI, Ai,1
10579,AI, ART,1
10578,AI, AIイラスト,1
12865,stablediffusion, Tgcf,1
10573,AI, AI,1
10980,Ansible, stablediffusion,1
10572, 青い目, 雨,1
10571, 青い目, 白髪,1
10569, 落描き, エプロン,1
10568, 美少女, 落描き,1
10567, 美少女, 人妻,1
10566, 美少女, エプロン,1
10565, 美しい, カメオ,1
10564, 素人芸大爆発, 個芸時代,1
10563, 素人芸大爆発, 一期一芸,1
10556, 素人芸大爆発, aptAI,1
10554, 素人芸大爆発, SpeculativeAI,1
11023,ArtificialInteligence, 100DaysOfCode,1
11012,ArtDecoAiChallenge, waifudiffusion,1
11005,Aries, zodiacsigns,1
11006,ArtDecoAiChallenge, AIart,1
11007,ArtDecoAiChallenge, AIイラスト,1
11008,ArtDecoAiChallenge, art,1
11009,ArtDecoAiChallenge, digitalart,1
11010,ArtDecoAiChallenge, stablediffusion,1
12895,stablediffusion, aiillustration,1
11011,ArtDecoAiChallenge, stablediffusionart,1
12896,stablediffusion, aiiswin,1
11013,ArtDecoAichallenge, AIPhotography,1
11003,Aries, nightcafe,1
11014,ArtDecoAichallenge, SorcererMix,1
11015,ArtDecoAichallenge, StableDiffusion,1
11016,ArtDecoAichallenge, artdeco,1
11017,ArtDecoAichallenge, interiordesign,1
11018,ArtXel, AIArtボディスーツ部,1
11019,ArtXel, AiArtSociety,1
11020,ArtXel, ArtistOfTheYear,1
11021,ArtXel, artist,1
11022,ArtXel, stablediffusion,1
11004,Aries, zodiac,1
11002,Aries, artistsontwitter,1
10553, 素人芸大爆発, Ad,1
10992,ArianaGrande, stablediffusion,1
10552, 素人芸大爆発, AIvision,1
10551, 空の境界, karanokyoukai,1
10550, 空の境界, asagamifujino,1
10549, 白髪, 雨,1
10548, 甘雨, 原神,1
12878,stablediffusion, aiarchitecture,1
10991,ArianaGrande, photoshop,1
12881,stablediffusion, aiartcommuity,1
12882,stablediffusion, aiartcommun,1
10993,Aries, AIArtwork,1
11001,Aries, aiartcommunity,1
10994,Aries, AIart,1
12889,stablediffusion, aicinema,1
12891,stablediffusion, aifashion,1
10995,Aries, ArtificialIntelligence,1
10996,Aries, DigitalArt,1
10997,Aries, DigitalArtist,1
10998,Aries, IndigenizeYourArt,1
10999,Aries, NativeAmerican,1
11000,Aries, StableDiffusion,1
10121, universe, syntesizer,1
12969,stablediffusion, dreamlikediffusion,1
13137,text2img, dalleMini,1
11603,ai, StableDiffusion,1
12656,movieposterAIchallenge, AiArt,1
11618,ai, aiia,1
11619,ai, aiphoto,1
11620,ai, aiwaifus,1
11622,ai, amazing,1
9717, stablediffusion, science,1
11624,ai, anime,1
11625,ai, anythingv3,1
11627,ai, artificialIntelligence,1
11629,ai, artvizual,1
12652,monstermania, celebritymonsterbattleseason1,1
11631,ai, bestofaiart,1
11632,ai, blackpanther,1
11633,ai, bridesmaids,1
11634,ai, cleannft,1
11635,ai, colorful,1
11636,ai, creativeagency,1
12651,monstermania, aiartcommunity,1
11639,ai, deforum,1
11640,ai, devil,1
11641,ai, diffusion,1
13094,stablediffusion, t1000,1
9720, stablediffusion, scifistory,1
9721, stablediffusion, sculpture,1
12658,movieposterAIchallenge, StableDiffusion,1
13092,stablediffusion, swole,1
11606,ai, aftereffects,1
9738, stablediffusion, stablediffusion2,1
11607,ai, ai_art,1
9737, stablediffusion, stablediffu,1
11608,ai, aianimation,1
11609,ai, aiarchitecture,1
12659,movieposterAIchallenge, aiartcommunity,1
9733, stablediffusion, st,1
11613,ai, aiartists,1
9722, stablediffusion, sharingiscaring,1
9731, stablediffusion, spiral,1
9730, stablediffusion, spidermanhomecoming,1
9729, stablediffusion, spiderman,1
11615,ai, aiavatars,1
11616,ai, aicommunity,1
11617,ai, aigenerated,1
9725, stablediffusion, soccer,1
9724, stablediffusion, skyart,1
9723, stablediffusion, skull,1
12650,monstermania, aiart,1
11643,ai, digitalartist,1
11644,ai, digitalpainting,1
11655,ai, generating,1
9692, stablediffusion, prettywoman,1
12644,midjourneyAi, stablediffusion,1
13097,stablediffusion, touchdesigner,1
9690, stablediffusion, pizzadelivery,1
9689, stablediffusion, pixelart,1
9688, stablediffusion, piratediffusion,1
9687, stablediffusion, pineapplepizza,1
11653,ai, ganyu,1
11654,ai, genart,1
13098,stablediffusion, transhumanism,1
13095,stablediffusion, tattoo,1
12643,midjourneyAi, aiartcommunity,1
9683, stablediffusion, panthernation,1
9682, stablediffusion, panthercolors,1
11658,ai, ihop,1
11659,ai, image,1
9681, stablediffusion, pantherchameleon,1
11660,ai, indie,1
9680, stablediffusion, pantherainktattoo,1
13100,stablediffusion, twisted,1
13096,stablediffusion, today,1
12645,midjourneyart, 8k,1
11645,ai, dyvo,1
9708, stablediffusion, robots,1
11646,ai, dyvoai,1
11647,ai, dyvoapp,1
11648,ai, edwardhopper,1
12649,monstermania, ChatGPT,1
12648,midjourneyart, stablediffusion,1
9713, stablediffusion, samaltman,1
9712, stablediffusion, runway,1
9711, stablediffusion, rugpull,1
9709, stablediffusion, rococo,1
9707, stablediffusion, robot,1
9695, stablediffusion, psychedelic,1
9706, stablediffusion, retrodev,1
12647,midjourneyart, aidailytheme,1
9704, stablediffusion, replicant,1
9703, stablediffusion, rarible,1
9702, stablediffusion, rabbits,1
9699, stablediffusion, queenofhearts,1
9698, stablediffusion, pythonprogramming,1
9697, stablediffusion, python,1
12646,midjourneyart, aidailyprompt,1
11604,ai, StableDiffusion2,1
11602,ai, HolaraAI,1
9832, stablediffusionart, Aiimaging,1
13091,stablediffusion, sunrise,1
11564,VisualNovel, SGDK,1
11565,VisualNovel, SegaGenesis,1
9799, stablediffusion2, glare,1
11566,VisualNovel, deflemask,1
9797, stablediffusion2, arefriendselectric,1
11567,VisualNovel, gamedev,1
11568,VisualNovel, homebrew,1
12667,nft, aiart,1
11569,VisualNovel, indiedev,1
9791, stablediffusion, 甘雨,1
11570,VisualNovel, retrodev,1
