,Source,Target,Weight
11227, scifi, stablediffusion,1
11228, scifi, surrealism,1
11229, scifi, surrealismo,1
10902, postmalevich, insect,1
15229,gothiclolita, close,1
11230, scifi, swamp,1
10899, postmalevich, DigitalArtist,1
14933,blackman, boredai,1
15232,habesha, aiart,1
10896, portraits, portrait,1
10895, portraits, Angels,1
10894, portraits, Angeli,1
11231, scifi, swampcreature,1
11232, scifi, swampthing,1
10892, portraitart, goth,1
15233,habesha, aiartist,1
15221,girlsgang, tezoscommunity,1
15220,girlsgang, tezos,1
11225, scifi, geekgirl,1
15010,character, night,1
10915, pretty, pinup,1
11124, remake, the,1
10913, pretty, aiartcommunity,1
10912, pressure, artist,1
15212,genuary2023, genuary,1
11218, scfiart, princess,1
11111, reading, shortstory,1
11219, scfiart, queen,1
11112, reading, substack,1
14934,blackman, brownskin,1
11220, scfiart, stabblediffusion,1
15213,genuary2023, genuary7,1
15219,girlsgang, aiart,1
15214,girls, aiart,1
15215,girlsgang, AIIA,1
11113, reading, writer,1
15009,character, mixedmedia,1
11221, scfiart, surrealart,1
15217,girlsgang, ActiveArtCollective,1
15008,character, digitalart,1
11222, scifi, aiart,1
11223, scifi, fantasy,1
11224, scifi, geek,1
15218,girlsgang, NFTs,1
15234,habesha, binyadenew,1
15235,habesha, creative,1
11110, reading, scarystories,1
15236,habesha, midjourney,1
15269,illust, anime,1
10871, portrait, Angels,1
14993,caturday, aiart,1
10869, popsurrealism, neuralartwork,1
10868, pokemon, woodland,1
10867, pokemon, trainer,1
10866, pokemon, the,1
10865, pokemon, shinata,1
11238, scifibooks, geekgirl,1
10864, pokemon, of,1
10863, pokemon, fierce,1
10862, pokemon, creatures,1
10861, poetrycommunity, NFTAirdrop,1
11239, scifibooks, scifi,1
11240, sea, AIイラスト,1
14926,bitcoin, cryptobeings,1
10860, playgroundai, starryai,1
14925,bitcoin, AIart,1
10859, planets, view,1
15007,character, cyberpunk,1
10858, planet, portrait,1
10857, planet, nightcafestudio,1
14924,bird, digitalpainting,1
14923,bird, digitalpaint,1
10856, planet, nightcafecommunity,1
15268,illust, aiartwork,1
15267,illust, aiart,1
14927,blackman, abstractart,1
10883, portrait, smiling,1
11234, scifiart, NFT,1
11235, scifiart, PolygonNFT,1
14931,blackman, aiartist,1
15237,habesha, midjourneyart,1
15238,habesha, painting,1
15239,hatsunemikuinplasticbag, AIイラスト,1
10888, portrait, women,1
10887, portrait, woman,1
10886, portrait, trains,1
10885, portrait, train,1
15240,hatsunemikuinplasticbag, aiart,1
15241,hatsunemikuinplasticbag, dalle2,1
14928,blackman, africanart,1
15242,hatsunemikuinplasticbag, hatsunemiku,1
15243,hatsunemikuinplasticbag, stablediffusion,1
14930,blackman, aiartcommunity,1
15244,hatsunemikuinplasticbag, 初音ミク,1
15257,heels, aiart,1
14929,blackman, aiart,1
11236, scifiart, digitalart,1
15258,heels, hotwheels,1
15265,illust, AI,1
11237, scifibooks, geek,1
15266,illust, AIイラスト,1
15211,genuary2023, aiart,1
11217, scfiart, pixelfedart,1
15181,gamedev, indiedev,1
14939,blackman, king,1
14943,blackman, nubianart,1
10965, prompts, a,1
10964, promptcraft, mandalorian,1
14942,blackman, mrpoizonous,1
10963, promptcraft, buyce,1
10962, promptcraft, beskargam,1
10961, promptartwork, aiart,1
10960, promptarts, promptartwork,1
14941,blackman, men,1
10959, promptarts, promptartist,1
10958, promptarts, aiart,1
10957, promptartist, promptartwork,1
10956, promptartist, aiart,1
10955, promptart, promptartwork,1
11203, scary, uncanny,1
10954, promptart, promptarts,1
10953, promptart, promptartist,1
10952, promptart, aiart,1
14998,celestialcraniumscc, aiart,1
10951, progbreaks, synthfam,1
11204, scary, weird,1
10950, progbreaks, midjourneyai,1
11205, scarystories, writer,1
11206, scarystories, writersofinstagram,1
11207, scarystories, writing,1
11200, rust, unicorn,1
11199, rust, trippyart,1
10966, prompts, and,1
10972, promtism, artforsaleonline,1
15182,gamedev, solodev,1
14948,blackpanther, africanart,1
15183,gamedevelopment, AIart,1
15184,gamedevelopment, adventuregame,1
15185,gamedevelopment, indiedev,1
15016,chatbot, aiprompt,1
15186,gamedevelopment, unity3d,1
10976, promtism, popsurrealism,1
10975, promtism, neuralartwork,1
10974, promtism, japanesepondgarden,1
10973, promtism, digitalarts,1
14997,caturday, midjourney,1
10967, prompts, lovely,1
10971, prompts, young,1
10970, prompts, what,1
10969, prompts, stunning,1
10968, prompts, princess,1
14947,blackman, wisdom,1
14946,blackman, text2art,1
11100, raybradbury, geekgirl,1
11198, rust, trippy,1
14945,blackman, portraits,1
11101, raybradbury, scifi,1
14944,blackman, pictures,1
14940,blackman, knowledge,1
11209, scfiart, GoddessArt,1
10916, princess, aiartcommunity,1
10949, progbreaks, midjourney,1
10933, princess, roman,1
10932, princess, queen,1
10931, princess, pretty,1
10930, princess, pinup,1
10929, princess, photoshop,1
15188,generative, StableDiffusion,1
10927, princess, illustration,1
10926, princess, future,1
10925, princess, forest,1
10924, princess, fantasyart,1
10923, princess, fantasy,1
10922, princess, empire,1
10921, princess, digitalart,1
10920, princess, beautiful,1
10919, princess, artoftheday,1
11107, reading, aiart,1
10918, princess, art,1
10917, princess, anastasia,1
14935,blackman, conceptart,1
15189,generative, aiartcommunity,1
15190,generative, generativeart,1
11108, reading, books,1
11109, reading, horror,1
11215, scfiart, goddess,1
11216, scfiart, goddesses,1
15187,generative, AIart,1
10935, princess, ワイフ,1
10936, princess, 女朋友,1
10946, progbreaks, aiart,1
11210, scfiart, Mysterious,1
10948, progbreaks, electronica,1
14938,blackman, ebony,1
10947, progbreaks, cyberpunk,1
11102, raybradbury, scifibooks,1
14937,blackman, digitalpainting,1
11212, scfiart, beautifulqueen,1
11213, scfiart, beautifulwoman,1
15015,chatbot, aiart,1
15014,chatbot, ai,1
11214, scfiart, fantasyart,1
10945, proceduralart, AIArt,1
14936,blackman, digitalart,1
15013,character, waterpixel,1
10944, proceduralart, AI,1
10943, prints, society6,1
10942, prints, aiart,1
10941, printondemand, walldecor,1
10940, printondemand, wallart,1
15012,character, scifi,1
10939, printondemand, interiordesign,1
10938, printondemand, canvas,1
10937, printondemand, ai,1
15011,character, portrait,1
10914, pretty, fantasy,1
13484,Fairy, ArtificialIntelligence,1
15413,midjourney, bluelavariver,1
9840, nft, android,1
9835, nft, aiartsociety,1
15850,stablediffusion, aiartwork,1
15848,stablediffusion, aiartgallery,1
9836, nft, aiartworld,1
9837, nft, aiengine,1
9838, nft, aiia,1
9839, nft, amongus,1
9841, nft, animalart,1
15853,stablediffusion, aiillustration,1
15843,stablediffusion, WaifuDiffusion,1
15842,stablediffusion, Victorian,1
15841,stablediffusion, TheBeastsofAI,1
15840,stablediffusion, SURREALISM,1
9846, nft, artist,1
9847, nft, artlovers,1
9848, nft, artoftheday,1
15852,stablediffusion, aicommunity,1
9833, nft, aiartdaily,1
9817, newmusic, artist,1
9822, nft, AIartcommunity,1
15864,stablediffusion, artificialint,1
9818, newmusic, pressure,1
15863,stablediffusion, artificalintelligence,1
9819, nft, 3DNFT,1
9820, nft, AI,1
15862,stablediffusion, art,1
15860,stablediffusion, animation,1
9823, nft, Americana,1
15854,stablediffusion, ailovers,1
15859,stablediffusion, angels,1
9825, nft, Mars,1
9827, nft, NFTs,1
15857,stablediffusion, aiwork,1
9830, nft, ai,1
15856,stablediffusion, aiphotography,1
15855,stablediffusion, aiphoto,1
9849, nft, bfla,1
9850, nft, blender,1
9851, nft, bud,1
9878, nft, midjourneyai,1
15829,stablediffusion, AIIA,1
9869, nft, floridawildlife,1
9871, nft, generativeart,1
15826,stablediffusion, AIArtistCommunity,1
9875, nft, ios,1
9876, nft, ivsnft,1
9877, nft, ltwid,1
9879, nft, midjourneyaiart,1
9852, nft, constructivism,1
9880, nft, midjourneyart,1
9883, nft, nft,1
15824,spacequeen, xtz,1
15823,spacequeen, tezos,1
9886, nft, nftartists,1
9887, nft, nftcollectors,1
15822,spacequeen, NFTCommunity,1
9867, nft, experimentalart,1
9866, nft, ethereum,1
9865, nft, elonmusk,1
9864, nft, dragon,1
15838,stablediffusion, NovelAI,1
9854, nft, creature,1
9855, nft, cryptocommunity,1
9856, nft, curatio,1
15837,stablediffusion, NFT,1
9857, nft, cute,1
9858, nft, deepdream,1
15836,stablediffusion, DystopiaRising,1
15835,stablediffusion, Artificial_Intelligence,1
15834,stablediffusion, AbyssOrangeMix,1
9861, nft, dog,1
15833,stablediffusion, AIイラスト,1
9862, nft, doge,1
15831,stablediffusion, AIartists,1
9863, nft, dogecoin,1
15865,stablediffusion, cinematic,1
9816, newmedia, visualremix,1
15942,tezos, AiArtSociety,1
9770, navel, アニメ,1
15928,synthwave, electronica,1
9764, nattverk, weird,1
9765, navel, aiart,1
9766, navel, digitalart,1
9767, navel, starryaifeatured,1
9768, navel, おへそ,1
9769, navel, へそ,1
15927,synthwave, cyberpunk,1
9762, nattverk, scary,1
15926,synthwave, breakbeat,1
15925,synthwave, aiart,1
9777, neuralart, artist,1
9779, neuralart, deepdream,1
15912,suv, midjourney,1
15911,suv, aiart,1
15910,surfers, surfing,1
9763, nattverk, uncanny,1
9761, nattverk, nightmare,1
9815, newmedia, remixculture,1
15934,synthwave, retrowave,1
15941,tezos, AIartists,1
15939,tezos, AIArtwork,1
15937,tezos, AIArt,1
15936,synthwave, vapourwave,1
15935,synthwave, synthfam,1
9753, nasa, trippyart,1
9754, nasa, unicorn,1
15933,synthwave, progbreaks,1
9760, natashaliubordizzo, promptcraft,1
15932,synthwave, outrun,1
9757, natashaliubordizzo, beskargam,1
15931,synthwave, midjourneyai,1
9758, natashaliubordizzo, buyce,1
9759, natashaliubordizzo, mandalorian,1
15930,synthwave, midjourney,1
15929,synthwave, futuresynth,1
15909,surfers, nightcafe,1
15908,surfers, digitalart,1
15907,surfers, aiart,1
15872,stablediffusion, fairy,1
15886,stablediffusion, балабоба,1
15884,stablediffusion, trippy,1
15883,stablediffusion, synthography,1
15881,stablediffusion, oceanpunk,1
15878,stablediffusion, midjourneyartwork,1
15875,stablediffusion, machinelearning,1
15873,stablediffusion, fairytale,1
9809, neuralstyle, BABYMETAL,1
15906,storystarter, vqganclip,1
15870,stablediffusion, digitalartgallery,1
9810, neuralstyle, babymetal,1
15868,stablediffusion, deforum,1
9811, neuralstyle, moametal,1
9812, new, art,1
9813, new, culture,1
9814, newmedia, fineart,1
15887,stablediffusion, искусственныйинтеллект,1
15888,stablewarpfusion, aiart,1
15889,stablewarpfusion, aiia,1
15890,stablewarpfusion, stablediffusion,1
15905,storystarter, nightcafe,1
15904,storystarter, digitalart,1
15903,storystarter, aiart,1
15902,steampunkgirl, steampunkstyle,1
15901,steampunkgirl, steampunks,1
15900,steampunkgirl, steampunkgoth,1
15899,steampunkgirl, steampunkgirls,1
15898,steampunkgirl, steampunkdesign,1
15897,steampunkgirl, steampunkartist,1
15896,steampunkgirl, steampunkart,1
15895,steampunkgirl, steampunk,1
15894,steampunkgirl, stablediffusionportraits,1
15893,steampunkgirl, stablediffusionaiart,1
15892,steampunkgirl, artai,1
15891,steampunkgirl, aiart,1
15821,spacequeen, NFTCollector,1
9890, nft, nftinvestor,1
15820,spacequeen, CleanNFT,1
15745,songbird, flarenft,1
9993, nftartgallery, NFTCommunitys,1
9994, nftartgallery, NFTart,1
9995, nftartgallery, NFTcollectibles,1
15748,songbird, sparklesnft,1
9997, nftartgallery, surrealart,1
15747,songbird, songbirdnft,1
15746,songbird, flaretde,1
15744,songbird, flaredrops,1
9991, nftartgallery, ETH,1
15743,songbird, ainft,1
15742,songbird, aiart,1
15741,songbird, NFTMarketplace,1
15740,songbird, NFTCommuntiy,1
15739,songbird, FlareNetwork,1
15738,songbird, ConnectEverything,1
15737,solemn, nijijourney,1
9992, nftartgallery, NFTCommunity,1
9990, nftartgallery, AiArtSociety,1
9892, nft, objkt,1
9979, nftart, spiritualawakening,1
15756,sorceress, conceptart,1
9972, nftart, objkt,1
15755,sorceress, chocolatewomen,1
15754,sorceress, brownskin,1
9975, nftart, promptcraft,1
15753,sorceress, boredai,1
9977, nftart, rarible,1
9980, nftart, spirituality,1
15749,sorceress, aiart,1
15752,sorceress, blackart,1
9982, nftart, starwars,1
9983, nftart, tezosart,1
9984, nftart, tezoslab,1
9986, nftart, vivid,1
15751,sorceress, aiartist,1
15750,sorceress, aiartcommunity,1
15736,solemn, midjourney,1
10012, nftartists, bfla,1
10013, nftartists, curatio,1
10040, nftbuyers, thefutureisnownft,1
15727,shorts, ai,1
15714,seethroughAIchallenge, OrangeMix,1
15713,seethroughAIchallenge, AIart,1
10038, nftbuyers, altcoin,1
15712,sczrs, stableDiffusion,1
15711,sczrs, aiia,1
10039, nftbuyers, thefutureisnow,1
10041, nftchart, AIPESgallery,1
10014, nftartists, digitalart,1
15710,sczrs, aiart,1
10042, nftchart, aiartcommunity,1
10043, nftchart, art,1
15709,sczrs, CURATIO,1
10044, nftcollecter, AIart,1
10045, nftcollecter, aiartcommunity,1
15708,sczrs, ArtBaselMiami,1
15728,shorts, aiart,1
15729,smallbusiness, adapt,1
10031, nftarti̇st, surrealart,1
15730,smallbusiness, aiart,1
10015, nftartists, objkt,1
10016, nftartists, tezosart,1
10017, nftartists, tezoslab,1
15735,solemn, aiartcommunity,1
15734,solemn, aiart,1
15733,smallbusiness, opentowork,1
15732,smallbusiness, evolve,1
10022, nftarti̇st, AiArtSociety,1
10023, nftarti̇st, ETH,1
10024, nftarti̇st, NFTCommunitys,1
10025, nftarti̇st, NFTart,1
15731,smallbusiness, build,1
10027, nftarti̇st, NFTcollections,1
10028, nftarti̇st, NFTs,1
10029, nftarti̇st, NftColllectors,1
9970, nftart, nftinvestor,1
9969, nftart, nftgallery,1
15757,sorceress, digitalart,1
9922, nftart, NFTartwork,1
15799,space, dogecoin,1
15798,space, doge,1
15797,space, dog,1
9917, nftart, AiArtSociety,1
9918, nftart, ChatGPT,1
15794,space, android,1
9920, nftart, ETH,1
9923, nftart, OpenAI,1
15784,sorcery, sorceress,1
9924, nftart, WeAreAku,1
9926, nftart, aiartcommunity,1
9927, nftart, aiartsociety,1
9928, nftart, aiartworld,1
15787,sorcery, swordsandsorcery,1
9930, nftart, aiengine,1
15786,sorcery, sorceresses,1
15803,space, ios,1
15812,space, pubg,1
15813,space, robotwars,1
9909, nft, vivid,1
9893, nft, opensea,1
15819,spacequeen, AIArt,1
9895, nft, rarible,1
9896, nft, robotwars,1
9897, nft, rust,1
9898, nft, shopart,1
9899, nft, spiritualawakening,1
9900, nft, spirituality,1
9902, nft, tezosart,1
9903, nft, tezoslab,1
15817,space, trippy,1
9905, nft, trippyart,1
9906, nft, unicorn,1
9907, nft, vintage,1
9908, nft, visualart,1
15785,sorcery, sorceressart,1
15783,sorcery, promptartwork,1
15758,sorceress, digitalpainting,1
15765,sorceress, pictures,1
15770,sorcery, digitalart,1
9952, nftart, generativeart,1
15769,sorcery, aiart,1
15768,sorceress, women,1
15767,sorceress, text2art,1
15766,sorceress, portraits,1
9957, nftart, mandalorian,1
9959, nftart, natashaliubordizzo,1
15782,sorcery, promptarts,1
15764,sorceress, owls,1
15763,sorceress, nubianart,1
15762,sorceress, mrpoizonous,1
9963, nftart, nftartists,1
15761,sorceress, magic,1
15760,sorceress, fantasyart,1
15759,sorceress, ebony,1
15771,sorcery, fantasy,1
15772,sorcery, fantasyart,1
15773,sorcery, fantasyartist,1
15774,sorcery, fantasyillustration,1
15781,sorcery, promptartist,1
9937, nftart, artoftheday,1
9938, nftart, beskargam,1
9939, nftart, bfla,1
15780,sorcery, promptart,1
9940, nftart, blender,1
9941, nftart, buyce,1
9942, nftart, creature,1
9943, nftart, curatio,1
9944, nftart, cute,1
15779,sorcery, magicalmoments,1
15778,sorcery, magicalgirl,1
15777,sorcery, magicalart,1
15776,sorcery, magical,1
15775,sorcery, fantasyworld,1
9750, nasa, robotwars,1
15945,tezos, NFTs,1
15706,scifi, compassion,1
9584, minecraft, dragon,1
9581, minecraft, dog,1
9582, minecraft, doge,1
9583, minecraft, dogecoin,1
16129,wrestling, theundertaker,1
16128,wrestling, theultimatewarrior,1
16127,wrestling, therock,1
16126,wrestling, teddibiase,1
9585, minecraft, ios,1
16131,wrestling, wwe,1
9586, minecraft, robotwars,1
9587, minecraft, rust,1
16125,wrestling, midjourneyartwork,1
9589, minecraft, trippyart,1
9590, minecraft, unicorn,1
16124,wrestling, midjourneyart,1
16123,wrestling, midjourneyai,1
16130,wrestling, wrestlingbabies,1
16132,xtez, Wizard,1
9562, midjourneycommunity, neuralartwork,1
9571, midjourneyv4, art,1
9564, midjourneycommunity, popsurrealism,1
9565, midjourneycommunity, promtism,1
9566, midjourneygallery, artstyle,1
9567, midjourneygallery, artworld,1
9568, midjourneygallery, dream,1
9569, midjourneygallery, fantasy,1
9570, midjourneygallery, newpost,1
9572, midjourneyv4, artist,1
16133,xtez, aiart,1
9573, midjourneyv4, artoftheday,1
9574, midjourneyv4, artwork,1
9575, midjourneyv4, digitalart,1
9576, mindsetmatters, life,1
9577, mindsetmatters, mediumwriters,1
9578, minecraft, amongus,1
9579, minecraft, android,1
16122,wrestling, midjourney,1
16121,wrestling, mickfoley,1
16120,wrestling, hulkhogan,1
16097,whereubeen, AiArtwork,1
9617, mmo, robotwars,1
16100,whereubeen, digitalart,1
9618, mmo, rust,1
16099,whereubeen, aiartcommunity,1
16098,whereubeen, Art,1
9620, mmo, trippyart,1
9621, mmo, unicorn,1
16096,whereubeen, AiArtSociety,1
16119,wrestling, generativeart,1
9624, modern, empire,1
9625, modern, roman,1
16095,whereubeen, AIartists,1
9626, modernart, ArtificialIntelligence,1
9627, modernart, ArtistOnTwitter,1
9628, modernart, DigitalArtist,1
9629, modernart, abstractpainting,1
16101,whereubeen, generativeart,1
16102,whereubeen, stablediffusion,1
9614, mmo, ios,1
9612, mmo, dragon,1
9596, mixedmedia, music,1
9597, mixedmedia, night,1
16118,wrestling, dustyrhodes,1
16117,wrestling, babies,1
9600, mixedmedia, portrait,1
9601, mixedmedia, scifi,1
9602, mixedmedia, waterpixel,1
9603, mlp, StableDiffusion,1
9604, mlp, aiart,1
16116,wrestling, andrethegiant,1
16115,wrestling, aiart,1
9607, mmo, android,1
9609, mmo, dog,1
9610, mmo, doge,1
9611, mmo, dogecoin,1
9563, midjourneycommunity, newpost,1
9561, midjourneycommunity, midjourneygallery,1
15947,tezos, Xtz,1
9512, midjourneyartwork, ai,1
16168,八咫烏, SciFi,1
16167,八咫烏, SF,1
16166,八咫烏, ParallelWorld,1
16165,八咫烏, NFTs,1
16164,八咫烏, NFT,1
16163,八咫烏, Japan,1
9511, midjourneyartwork, NFT,1
16162,八咫烏, Dystopia,1
16170,八咫烏, cyberpunk,1
9514, midjourneyartwork, aiartcommunity,1
16161,八咫烏, ConceptArt,1
9516, midjourneyartwork, aiillustration,1
9517, midjourneyartwork, ailovers,1
9518, midjourneyartwork, aiphotography,1
9519, midjourneyartwork, aiwork,1
9520, midjourneyartwork, angels,1
16169,八咫烏, art,1
9508, midjourneyart, искусственныйинтеллект,1
9560, midjourneycommunity, midjourneybot,1
9498, midjourneyart, superheroart,1
16174,八咫烏, 日出づる国,1
9494, midjourneyart, spiderman,1
9495, midjourneyart, spidermanhomecoming,1
16173,八咫烏, risingsun,1
16172,八咫烏, opensea,1
9496, midjourneyart, stablediffusion,1
9497, midjourneyart, steampunk,1
16171,八咫烏, eth,1
